Price,Close,High,Low,Open,Volume,Lag1,Lag2,MA5,MA10
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,,,
Date,,,,,,,,,
2021-06-21,129.4713134765625,129.5789621778242,126.44738395822412,127.5140752227446,79663300,127.670654296875,128.97219848632812,128.06991271972657,126.4522491455078
2021-06-22,131.11537170410156,131.21323957880873,128.80583022689916,129.30493548234813,74783600,129.4713134765625,127.670654296875,128.9193557739258,127.16076965332032
2021-06-23,130.84140014648438,131.4481542792427,130.38144787130847,130.909910666532,60214200,131.11537170410156,129.4713134765625,129.61418762207032,127.80372695922851
2021-06-24,130.5575408935547,131.76123786596312,130.0877931066075,131.57529790019714,68711000,130.84140014648438,131.11537170410156,129.93125610351564,128.51811752319335
2021-06-25,130.26397705078125,131.0272986841677,129.97038836120007,130.6064996773828,70783700,130.5575408935547,130.84140014648438,130.44992065429688,129.08180313110353
2021-06-28,131.89828491210938,132.35823709699443,130.49886672631996,130.55758148480862,62111300,130.26397705078125,130.5575408935547,130.93531494140626,129.50261383056642
2021-06-29,133.4151153564453,133.57169796299607,131.47745413113225,131.9178296460844,64556100,131.89828491210938,130.26397705078125,131.395263671875,130.15730972290038
2021-06-30,134.03163146972656,134.47200692367426,132.96492567634033,133.25851428981784,63261400,133.4151153564453,131.89828491210938,132.03330993652344,130.82374877929686
2021-07-01,134.33502197265625,134.39373671805686,132.85729786155665,133.67934909478365,52485800,134.03163146972656,133.4151153564453,132.78880615234374,131.3600311279297
2021-07-02,136.96751403808594,137.00665222554704,134.8047596004936,134.95154646914781,78852600,134.33502197265625,134.03163146972656,134.1295135498047,132.2897171020508
2021-07-06,138.9834747314453,140.08930404867277,137.07517066561473,137.07517066561473,108181800,136.96751403808594,134.33502197265625,135.5465515136719,133.24093322753907
2021-07-07,141.4789276123047,141.7920778645552,139.6097621135108,140.47093650660315,104911600,138.9834747314453,136.96751403808594,137.15931396484376,134.27728881835938
2021-07-08,140.17739868164062,140.9798585410617,137.66234054504386,138.55288746806352,105575500,141.4789276123047,138.9834747314453,138.38846740722656,135.210888671875
2021-07-09,142.00741577148438,142.5358635061349,139.60000625630684,139.6978741376513,99890800,140.17739868164062,141.4789276123047,139.92294616699218,136.35587615966796
2021-07-12,141.41041564941406,143.1915090210594,140.92110625270328,143.08386035648152,76299700,142.00741577148438,140.17739868164062,140.8115264892578,137.47052001953125
2021-07-13,142.52606201171875,144.30715565248005,140.55904331544653,140.95048491894528,100827100,141.41041564941406,142.00741577148438,141.5200439453125,138.53329772949218
2021-07-14,145.96102905273438,146.3720622048418,144.5224578179845,144.93349097009192,127050800,142.52606201171875,141.41041564941406,142.41646423339844,139.7878890991211
2021-07-15,145.3053436279297,146.79284867562072,143.9450638275039,146.0491036180456,106820300,145.96102905273438,142.52606201171875,143.44205322265626,140.9152603149414
2021-07-16,143.26007080078125,146.55801288083777,142.76098036112043,145.28581980728532,93251400,145.3053436279297,145.96102905273438,143.6925842285156,141.8077651977539
2021-07-19,139.40426635742188,140.98963920959875,138.64094477148268,140.67647397816722,121434600,143.26007080078125,145.3053436279297,143.29135437011718,142.0514404296875
2021-07-20,143.025146484375,143.9548463868521,139.903364731854,140.39267418261483,96350000,139.40426635742188,143.26007080078125,143.39117126464845,142.45560760498046
2021-07-21,142.29116821289062,143.0055706916612,141.53764248479146,142.41839343589814,74993500,143.025146484375,139.40426635742188,142.65719909667968,142.53683166503907
2021-07-22,143.6612548828125,145.03131534477524,142.69241681379228,142.81964204688137,77338200,142.29116821289062,143.025146484375,142.32838134765626,142.88521728515624
2021-07-23,145.38365173339844,145.5402343738835,143.77871699978286,144.3952518138537,71447400,143.6612548828125,142.29116821289062,142.7530975341797,143.22284088134765
2021-07-26,145.804443359375,146.6264796970787,144.54201654625697,145.09983651776034,72434100,145.38365173339844,143.6612548828125,144.03313293457032,143.66224365234376
2021-07-27,143.63189697265625,146.0197294253044,142.43798074633216,145.93164237751336,104818600,145.804443359375,145.38365173339844,144.15448303222655,143.7728271484375
2021-07-28,141.88014221191406,143.82759890037482,139.49231007240476,141.71377881629738,118931200,143.63189697265625,145.804443359375,144.07227783203126,143.36473846435547
2021-07-29,142.52606201171875,143.4166088320994,141.48872832316107,141.5963770040042,56699500,141.88014221191406,143.63189697265625,143.8452392578125,143.08681030273436
2021-07-30,142.74136352539062,143.2013156357775,141.02878032832388,141.29301163126834,70440600,142.52606201171875,141.88014221191406,143.31678161621093,143.03493957519532
2021-08-02,142.40863037109375,143.8080482684257,142.14439907981702,143.23066668557712,62880000,142.74136352539062,142.52606201171875,142.6376190185547,143.3353759765625
2021-08-03,144.20928955078125,144.87474327138378,142.0758924677375,142.69242718670878,64786600,142.40863037109375,142.74136352539062,142.7530975341797,143.45379028320312
2021-08-04,143.8080596923828,144.63009607216787,143.15238675142038,144.12122494137196,56368300,144.20928955078125,142.40863037109375,143.13868103027343,143.60547943115233
2021-08-05,143.91574096679688,144.67906276836962,143.044770453077,143.83744963682219,46397700,143.8080596923828,144.20928955078125,143.41661682128907,143.63092803955078
2021-08-06,143.22964477539062,144.1803285775889,142.729806727241,143.43546923928326,54126800,143.91574096679688,143.8080596923828,143.51427307128907,143.41552734375
2021-08-09,143.18064880371094,143.7785013969767,142.6220079947097,143.2884587780675,48908700,143.22964477539062,143.91574096679688,143.6686767578125,143.15314788818358
2021-08-10,142.70040893554688,144.76838927434818,142.40638038902802,143.52367690186915,69023100,143.18064880371094,143.22964477539062,143.3669006347656,143.05999908447265
2021-08-11,142.95521545410156,143.79808925109194,142.63178557160285,143.14143401871405,48493500,142.70040893554688,143.18064880371094,143.1963317871094,143.1675064086914
2021-08-12,145.92489624023438,146.0817134736757,142.9356331555097,143.27866898429832,72282600,142.95521545410156,142.70040893554688,143.59816284179686,143.50738983154298
2021-08-13,146.13070678710938,146.4639321601955,145.31723429051934,146.0032909277299,59375000,145.92489624023438,142.95521545410156,144.17837524414062,143.84632415771483
2021-08-16,148.11048889160156,148.17910204241585,143.55309813191292,145.58186696938395,103296000,146.13070678710938,145.92489624023438,145.16434326171876,144.41651000976563
2021-08-17,147.1990203857422,148.65933797891813,146.12092052407525,147.23821721938666,92229700,148.11048889160156,146.13070678710938,146.0640655517578,144.71548309326172
2021-08-18,143.44525146484375,147.7184229688791,143.239427019952,146.81674649893367,86326000,147.1990203857422,148.11048889160156,146.16207275390624,144.6792022705078
2021-08-19,143.77850341796875,145.05261723602476,141.6223188554431,142.1417628423952,86960300,143.44525146484375,147.1990203857422,145.73279418945313,144.665478515625
2021-08-20,145.23883056640625,145.54265459061057,143.85690682252826,144.50376665433245,60549600,143.77850341796875,143.44525146484375,145.5544189453125,144.86639709472655
2021-08-23,146.7285614013672,147.19899810848202,144.9447991647322,145.3564331528218,60131800,145.23883056640625,143.77850341796875,145.2780334472656,145.2211883544922
2021-08-24,146.64035034179688,147.85566143575133,146.17970907783348,146.47373764386114,48606400,146.7285614013672,145.23883056640625,145.16629943847656,145.61518249511718
2021-08-25,145.40541076660156,147.32638394106021,144.8565655610163,146.8265310214013,58991300,146.64035034179688,146.7285614013672,145.55833129882814,145.86020202636718
2021-08-26,144.6017608642578,146.15029724311051,144.57235950525344,145.39564242211458,48597200,145.40541076660156,146.64035034179688,145.72298278808594,145.72788848876954
2021-08-27,145.6406707763672,145.7876775785145,143.90591573646046,144.54296515231704,55802400,144.6017608642578,145.40541076660156,145.80335083007813,145.67888488769532
2021-08-30,150.0706329345703,150.43327460832862,145.65045430503002,146.03268691419282,90956700,145.6406707763672,144.6017608642578,146.47176513671874,145.8748992919922
2021-08-31,148.8063201904297,149.75700391889114,148.27706586999156,149.61979260524265,86453100,150.0706329345703,145.6406707763672,146.90495910644532,146.03562927246094
2021-09-01,149.47280883789062,151.89362080818393,149.3061961257748,149.7864433229901,80313700,148.8063201904297,150.0706329345703,147.71843872070312,146.6383850097656
2021-09-02,150.590087890625,151.6387862531272,149.3649813670927,150.80570783515978,71115500,149.47280883789062,148.8063201904297,148.91610412597657,147.31954345703124
2021-09-03,151.22714233398438,151.5505722295667,150.04123271684918,150.6978879757905,57808700,150.590087890625,149.47280883789062,150.0333984375,147.91837463378906
2021-09-07,153.56956481933594,154.12820565202878,151.31536568577172,151.8838169424037,82278300,151.22714233398438,150.590087890625,150.73318481445312,148.60247497558595
2021-09-08,152.02102661132812,153.9125840013745,150.91352547223326,153.85378127804458,74420200,153.56956481933594,151.22714233398438,151.37612609863282,149.14054260253906
2021-09-09,151.00172424316406,153.00109134257815,150.88410385737802,152.39344334318108,57305700,152.02102661132812,153.56956481933594,151.6819091796875,149.7001739501953
2021-09-10,146.0032958984375,152.38364527408532,145.73866870260662,151.913208557541,140893200,151.00172424316406,152.02102661132812,150.76455078125,149.84032745361327
2021-09-13,146.5717315673828,148.4044859422113,145.78766048638957,147.63022528348688,102404300,146.0032958984375,151.00172424316406,149.83346862792968,149.93343353271484
2021-09-14,145.17019653320312,148.06145946857694,143.98430196712366,147.3557970181365,109296300,146.5717315673828,146.0032958984375,148.15359497070312,149.44338989257812
2021-09-15,146.0620880126953,146.46392651146115,143.45505793692854,145.60144679799546,83281300,145.17019653320312,146.5717315673828,146.96180725097656,149.1689666748047
2021-09-16,145.82687377929688,146.00329689602742,144.28814775543293,145.48385292412618,68034100,146.0620880126953,145.17019653320312,145.9268371582031,148.80437316894532
2021-09-17,143.15121459960938,145.85625880651142,142.8571861047404,145.85625880651142,129868800,145.82687377929688,146.0620880126953,145.3564208984375,148.06048583984375
2021-09-20,140.09341430664062,141.95557064898003,138.45667342670893,140.9362883779443,123478900,143.15121459960938,145.82687377929688,144.06075744628907,146.94711303710938
2021-09-21,140.5736083984375,141.72032120475433,139.93655902151735,141.0636509821954,75834000,140.09341430664062,143.15121459960938,143.14143981933594,145.64751739501952
2021-09-22,142.94541931152344,143.51385551514431,140.83822735154473,141.57329118423013,76404300,140.5736083984375,140.09341430664062,142.51810607910156,144.73995666503907
2021-09-23,143.9059295654297,144.15095089583022,142.73962563993675,143.72950643098542,64838200,142.94541931152344,140.5736083984375,142.13391723632813,144.03037719726564
2021-09-24,143.99412536621094,144.53317525304487,142.66120880736443,142.75922331584852,53477900,143.9059295654297,142.94541931152344,142.30249938964843,143.82946014404297
2021-09-27,142.4749755859375,143.0532371987593,140.9558555448059,142.57299008435822,74150700,143.99412536621094,143.9059295654297,142.7788116455078,143.41978454589844
2021-09-28,139.08389282226562,141.86733117108918,138.8682728841963,140.39720338693283,108972300,142.4749755859375,143.99412536621094,142.48086853027343,142.8111541748047
2021-09-29,139.98556518554688,141.57329835904048,139.20149406663066,139.63273392978022,74602000,139.08389282226562,142.4749755859375,141.88889770507814,142.20350189208983
2021-09-30,138.6820831298828,141.5047338477109,138.46646314699782,140.79907116825387,89056700,139.98556518554688,139.08389282226562,140.84412841796876,141.48902282714843
2021-10-01,139.80914306640625,140.07377024882607,136.3396481559879,139.07407919128337,94639600,138.6820831298828,139.98556518554688,140.00713195800782,141.15481567382812
2021-10-04,136.36904907226562,139.3779177030337,135.51637976546095,138.93686741546034,98322000,139.80914306640625,138.6820831298828,138.78594665527345,140.78237915039062
2021-10-05,138.29981994628906,139.40732098204438,136.5846708862709,136.71208674487298,80861100,136.36904907226562,139.80914306640625,138.62913208007814,140.55500030517578
2021-10-06,139.17210388183594,139.31911068566103,135.61438968012922,136.6924894245597,83221100,138.29981994628906,136.36904907226562,138.46643981933593,140.17766876220702
2021-10-07,140.43641662597656,141.34790373522623,139.87777577926832,140.2110011934392,61732700,139.17210388183594,138.29981994628906,138.8173065185547,139.83071746826172
2021-10-08,140.0541534423828,141.3086611617573,139.7209281008109,141.16165438015548,58773200,140.43641662597656,139.17210388183594,138.86630859375,139.4367202758789
2021-10-11,139.96600341796875,141.9261743557288,138.98591794908873,139.4367638449372,64452200,140.0541534423828,140.43641662597656,139.58569946289063,139.18582305908203
2021-10-12,138.69186401367188,140.39721780215848,138.231222730947,140.377611908981,73035900,139.96600341796875,140.0541534423828,139.6641082763672,139.14662017822266
2021-10-13,138.10382080078125,138.58405301825053,136.42786838688212,138.4272507387237,78762700,138.69186401367188,139.96600341796875,139.45045166015626,138.95844573974608
2021-10-14,140.89700317382812,141.01462353394894,138.69181209665373,139.27986903253054,69907100,138.10382080078125,138.69186401367188,139.54256896972657,139.17993774414063
2021-10-15,141.95555114746094,142.01435387262677,140.65203590493044,140.90686765386886,67940300,140.89700317382812,138.10382080078125,139.9228485107422,139.3945785522461
2021-10-18,143.63150024414062,143.9157183941278,140.30901175541666,140.59322990540383,85589200,141.95555114746094,140.89700317382812,140.65594787597655,140.1208236694336
2021-10-19,145.79747009277344,146.19930861705203,143.6314901588186,144.08232097954442,76378900,143.63150024414062,141.95555114746094,142.0770690917969,140.87058868408204
2021-10-20,146.28750610351562,146.76775321734434,145.1702096154499,145.73866080480443,58418800,145.79747009277344,143.63150024414062,143.71380615234375,141.58212890625
2021-10-21,146.5031280517578,146.65994526923677,144.92519031879408,145.84647277784177,61421000,146.28750610351562,145.79747009277344,144.83503112792968,142.1888000488281
2021-10-22,145.72886657714844,147.18918391188018,145.6798593275794,146.7089517488773,58883400,146.5031280517578,146.28750610351562,145.58969421386718,142.7562713623047
2021-10-25,145.6798553466797,146.3953133151153,144.68016431145858,145.71905217231605,50720600,145.72886657714844,146.5031280517578,145.999365234375,143.3276565551758
2021-10-26,146.34632873535156,147.83604746665293,146.042489762277,146.35612420354883,60893400,145.6798553466797,145.72886657714844,146.10913696289063,144.09310302734374
2021-10-27,145.8856964111328,146.74816126750608,145.53286512059833,146.38553450817577,56094900,146.34632873535156,145.6798553466797,146.02877502441407,144.8712905883789
2021-10-28,149.53158569335938,150.11962775999444,146.73833727338112,146.8363517619426,100077900,145.8856964111328,146.34632873535156,146.63446655273438,145.73474884033203
2021-10-29,146.81675720214844,146.95396852377547,143.4942691703326,144.2881357422398,124953200,149.53158569335938,145.8856964111328,146.85204467773437,146.2208694458008
2021-11-01,145.99346923828125,146.7187225723951,144.8565670408628,146.02287059210153,74588300,146.81675720214844,149.53158569335938,146.91476745605468,146.45706634521486
2021-11-02,147.0323944091797,148.5515295481681,145.68966743805245,145.69947786176533,69122000,145.99346923828125,146.81675720214844,147.0519805908203,146.58055877685547
2021-11-03,148.47312927246094,148.94356603476174,146.83638859629943,147.3950294474851,54511500,147.0323944091797,145.99346923828125,147.56946716308593,146.79912109375
2021-11-04,147.9536590576172,149.39437045239575,147.6400246350039,148.56130705778995,60394600,148.47312927246094,147.0323944091797,147.2538818359375,146.94417419433594
2021-11-05,148.4836883544922,149.3866809675717,147.28623804705754,149.08241350820953,65463900,147.9536590576172,148.47312927246094,147.58726806640624,147.21965637207032
2021-11-08,147.65919494628906,148.76831225932858,147.3843718030694,148.61126618413505,55020900,148.4836883544922,147.9536590576172,147.9204132080078,147.41759033203124
2021-11-09,148.02235412597656,148.63088895973019,147.2862174812468,147.42362905586018,56787900,147.65919494628906,148.4836883544922,148.1184051513672,147.58519287109374
2021-11-10,145.18577575683594,147.35493167322633,145.11707745747125,147.2469643655917,65187100,148.02235412597656,147.65919494628906,147.4609344482422,147.51520080566405
2021-11-11,145.13671875,146.6678808138986,144.95022837459734,146.2065822230877,41000000,145.18577575683594,148.02235412597656,146.89754638671874,147.07571411132812
2021-11-12,147.21751403808594,147.61992400748895,144.75390056803062,145.68633729009179,63804000,145.13671875,145.18577575683594,146.6443115234375,147.11578979492188
2021-11-15,147.22732543945312,149.0725793775171,146.66785441394896,147.59048138298093,59222800,147.21751403808594,145.13671875,146.5579376220703,147.23917541503906
2021-11-16,148.2088623046875,148.6898103620709,146.5795427405627,147.16845811789992,59256200,147.22732543945312,147.21751403808594,146.5952392578125,147.35682220458983
2021-11-17,150.65281677246094,152.13489975913402,148.19902806666846,148.20883782986604,88807000,148.2088623046875,147.22732543945312,147.6886474609375,147.57479095458984
2021-11-18,154.9518585205078,155.73707397326015,150.2209612525499,150.86876512432602,137827700,150.65281677246094,148.2088623046875,149.65167541503905,148.2746109008789
2021-11-19,157.58233642578125,158.04364996719235,153.63663942388337,154.7359321301873,117305600,154.9518585205078,150.65281677246094,151.72463989257812,149.18447570800782
2021-11-22,158.04360961914062,162.63709437784217,158.02397511818643,158.69139838326845,117467900,157.58233642578125,154.9518585205078,153.8878967285156,150.22291717529296
2021-11-23,158.4264373779297,158.8092278647629,156.11986971576832,158.14178946554063,96041900,158.04360961914062,157.58233642578125,155.93141174316406,151.2633255004883
2021-11-24,158.9466552734375,159.14295541860696,156.68916616213605,157.77864919107878,69463600,158.4264373779297,158.04360961914062,157.59017944335938,152.63941345214843
2021-11-26,153.9114227294922,157.484138076203,153.46974380846544,156.62041473503,76959800,158.9466552734375,158.4264373779297,157.38209228515626,153.51688385009766
2021-11-29,157.27806091308594,158.21049771270432,155.85485134990412,156.42413217982903,88748200,153.9114227294922,158.9466552734375,157.32123718261718,154.52293853759767
2021-11-30,162.2445068359375,162.46044143301737,156.963948923827,157.03266219414206,174048100,157.27806091308594,153.9114227294922,158.16141662597656,156.0246566772461
2021-12-01,161.724365234375,167.15214650000996,161.48879604685143,164.38426470939336,152052500,162.2445068359375,157.27806091308594,158.8210021972656,157.37620697021484
2021-12-02,160.73297119140625,161.16484040312477,154.8831472601401,155.80577421667738,136739200,161.724365234375,162.2445068359375,159.1782653808594,158.38422241210938
2021-12-03,158.84848022460938,161.9108190637314,156.76767195675856,160.98819200859322,118023100,160.73297119140625,161.724365234375,160.16567687988282,158.77388458251954
2021-12-06,162.26416015625,164.77683760268036,161.24337558317583,161.2531853471854,107497000,158.84848022460938,160.73297119140625,161.16289672851562,159.2420669555664
2021-12-07,168.01583862304688,168.40845386171824,165.22833782381016,165.95466478279718,120405400,162.26416015625,158.84848022460938,162.3171630859375,160.23928985595703
2021-12-08,171.84373474121094,172.70747316976616,167.54469207856837,168.94826702497062,116998900,168.01583862304688,162.26416015625,164.34103698730468,161.58101959228514
2021-12-09,171.3333740234375,173.48289575037123,170.70520458980423,171.67691050076814,108923700,171.84373474121094,168.01583862304688,166.46111755371095,162.81969146728517
2021-12-10,176.1329803466797,176.309660951534,171.460971245645,171.971363576986,115402700,171.3333740234375,171.84373474121094,169.918017578125,165.0418472290039
2021-12-13,172.4915313720703,178.76341452749634,172.285406536853,177.77207433330148,153237000,176.1329803466797,171.3333740234375,171.96349182128907,166.56319427490234
2021-12-14,171.10760498046875,174.4545765485848,169.02679683922992,172.01059747528444,139380400,172.4915313720703,176.1329803466797,172.58184509277345,167.44950408935546
2021-12-15,175.98574829101562,176.18204841367742,169.12494892495155,171.87319557243478,131063300,171.10760498046875,172.4915313720703,173.41024780273438,168.87564239501953
2021-12-16,169.0758819580078,177.7917457988914,167.59379870515536,175.96612607483445,150185800,175.98574829101562,171.10760498046875,172.95874938964843,169.70993347167968
2021-12-17,167.9765625,170.26349541805016,166.55336801671226,166.78892215220165,195432700,169.0758819580078,175.98574829101562,171.3274658203125,170.62274169921875
2021-12-20,166.61227416992188,167.42693392036205,164.3646100212536,165.1694450305174,107499100,167.9765625,169.0758819580078,170.1516143798828,171.05755310058595
2021-12-21,169.79238891601562,169.99849880489631,165.9939133625086,168.38881382109983,91185900,166.61227416992188,167.9765625,169.8885711669922,171.2352081298828
2021-12-22,172.3933868408203,172.6093214552471,168.96789225444832,169.8414404758155,92135300,169.79238891601562,166.61227416992188,169.17009887695312,171.29017333984376
2021-12-23,173.02159118652344,173.58106233984344,172.03026569371363,172.59954661267835,68356600,172.3933868408203,169.79238891601562,169.95924072265626,171.45899505615233
2021-12-27,176.99671936035156,177.08505217463284,173.7969837257714,173.81660325556263,74919600,173.02159118652344,172.3933868408203,171.76327209472657,171.54536895751954
2021-12-28,175.9759063720703,177.97820636728795,175.22995998807548,176.82983503623868,79144300,176.99671936035156,173.02159118652344,173.63599853515626,171.89380645751953
2021-12-29,176.0642547607422,177.29114913280281,174.84717015203242,176.01517599051218,62348900,175.9759063720703,176.99671936035156,174.89037170410157,172.38947143554688
2021-12-30,174.90609741210938,177.2322998407697,174.79813008439314,176.1526265636074,59773000,176.0642547607422,175.9759063720703,175.39291381835938,172.28150634765626
2021-12-31,174.28773498535156,175.91703952431234,173.9834525641687,174.79811232201894,64062300,174.90609741210938,176.0642547607422,175.646142578125,172.8026916503906
2022-01-03,178.64564514160156,179.49957387951153,174.4251401333062,174.5429172102293,104487900,174.28773498535156,174.90609741210938,175.975927734375,173.86959991455078
2022-01-04,176.3783416748047,179.55845745447346,175.8090608575143,179.25419002967348,99310400,178.64564514160156,174.28773498535156,176.05641479492186,174.84620666503906
2022-01-05,171.6866912841797,176.83964771384632,171.4118681394032,176.2900014242933,94537600,176.3783416748047,178.64564514160156,175.18090209960937,175.03563690185547
2022-01-06,168.82066345214844,172.0596675486128,168.46731727841166,169.50772129643173,96904000,171.6866912841797,176.3783416748047,173.96381530761718,174.6783645629883
2022-01-07,168.987548828125,170.92113587009246,167.86862157848182,169.69424129913546,86709100,168.82066345214844,171.6866912841797,172.90377807617188,174.27496032714845
2022-01-10,169.00717163085938,169.31143906710747,165.06147477041716,165.95465755063788,106765600,168.987548828125,168.82066345214844,170.97608337402343,173.47600555419922
2022-01-11,171.84373474121094,171.94187730471353,167.66248412220457,169.13475736538487,76138300,169.00717163085938,168.987548828125,170.06916198730468,173.0627883911133
2022-01-12,172.28543090820312,173.90492564658769,171.58856322387598,172.86452151388104,74805200,171.84373474121094,169.00717163085938,170.18890991210938,172.68490600585938
2022-01-13,169.00717163085938,173.35527850038557,168.61455640929785,172.53080900021536,84505800,172.28543090820312,171.84373474121094,170.22621154785156,172.0950134277344
2022-01-14,169.87091064453125,170.56777832766494,167.92749898971087,168.17287788763613,80440800,169.00717163085938,172.28543090820312,170.40288391113282,171.65333099365233
2022-01-18,166.66136169433594,169.3507050116675,166.2785711868531,168.33974508224512,90956700,169.87091064453125,169.00717163085938,169.93372192382813,170.45490264892578
2022-01-19,163.15733337402344,167.91769000661554,162.87270044087128,166.85765136543813,94815000,166.66136169433594,169.87091064453125,168.19644165039062,169.13280181884767
2022-01-20,161.46910095214844,166.5435340208892,161.14519905711342,163.8934453067467,91420500,163.15733337402344,166.66136169433594,166.03317565917968,168.11104278564454
2022-01-21,159.40794372558594,163.25548287606637,159.2999764162496,161.38078458519854,122848900,161.46910095214844,163.15733337402344,164.113330078125,167.16977081298828
2022-01-24,158.63258361816406,159.30002217032788,151.84049587322377,157.06216727654524,162294600,159.40794372558594,161.46910095214844,161.86566467285155,166.1342742919922
2022-01-25,156.82656860351562,159.75148103294072,154.11759081418975,156.04135309194953,115798400,158.63258361816406,159.40794372558594,159.8987060546875,164.9162139892578
2022-01-26,156.73822021484375,161.35134029387297,154.90279093312674,160.47779205545413,108275300,156.82656860351562,158.63258361816406,158.61488342285156,163.4056625366211
2022-01-27,156.27688598632812,160.81148242302393,155.35425909751854,159.44717659164758,121954600,156.73822021484375,156.82656860351562,157.5764404296875,161.8048080444336
2022-01-28,167.18154907226562,167.2011835771804,159.79073801782928,162.64695192499494,179935700,156.27688598632812,156.73822021484375,159.13116149902345,161.62224578857422
2022-01-31,171.54930114746094,171.76523578487254,166.37670956776643,167.0147037152971,115541600,167.18154907226562,156.27688598632812,161.71450500488282,161.7900848388672
2022-02-01,171.38241577148438,171.60816013472234,169.12492720889244,170.7935005023778,86213900,171.54930114746094,167.18154907226562,164.62567443847655,162.26219024658204
2022-02-02,172.5896759033203,172.62894490892336,170.12607747590963,171.5198276400682,84914300,171.38241577148438,171.54930114746094,167.79596557617188,163.2054244995117
2022-02-03,169.70407104492188,172.9823451068235,168.9384899406449,171.25486776241016,89418100,172.5896759033203,171.38241577148438,170.4814025878906,164.02892150878907
2022-02-04,169.41905212402344,171.09958880025067,167.7385154477962,168.72128157532018,82465400,169.70407104492188,172.5896759033203,170.92890319824218,165.0300323486328
2022-02-07,168.70164489746094,170.9521728360201,168.00387431629863,169.88096130618518,77251200,169.41905212402344,169.70407104492188,170.3593719482422,166.0369384765625
2022-02-08,171.81698608398438,172.3280286162116,168.47557259889186,168.77040540578523,74829200,168.70164489746094,169.41905212402344,170.4462860107422,167.53598022460938
2022-02-09,173.24205017089844,173.60566892003988,171.88582781555561,173.01601811028274,71285000,171.81698608398438,168.70164489746094,170.5767608642578,169.18636322021484
2022-02-10,169.1536865234375,172.45578102776864,168.59351767675065,171.13887812913805,90865900,173.24205017089844,171.81698608398438,170.46668395996093,170.4740432739258
2022-02-11,165.73367309570312,170.09715694195197,165.14400744238606,169.3600823732159,98670700,169.1536865234375,173.24205017089844,169.72960815429687,170.32925567626953
2022-02-14,165.96954345703125,166.65747672658372,163.68951891129095,164.48555705147456,86185500,165.73367309570312,169.1536865234375,169.18318786621094,169.77127990722656
2022-02-15,169.8121337890625,169.969379951066,167.3159146994891,168.02350743268553,62527400,165.96954345703125,165.73367309570312,168.78221740722657,169.61425170898437
2022-02-16,169.57627868652344,170.3526572392932,167.11936365193407,168.88834547600229,61177400,169.8121337890625,165.96954345703125,168.04906311035157,169.3129119873047
2022-02-17,165.96954345703125,168.94732353481027,165.56660575778602,168.0824845697611,69589300,169.57627868652344,169.8121337890625,167.4122344970703,168.93945922851563
2022-02-18,164.41677856445312,167.60093126737578,163.32590754694263,166.89335344125396,82772700,165.96954345703125,169.57627868652344,167.14885559082032,168.4392318725586
2022-02-22,161.4881134033203,163.81726398261975,159.35549802549073,162.13672755479107,91162800,164.41677856445312,165.96954345703125,166.25256958007813,167.71787872314454
2022-02-23,157.3113555908203,163.28655947595425,156.99686328327715,162.6870716360414,90009200,161.4881134033203,164.41677856445312,163.75241394042968,166.26731567382814
2022-02-24,159.9353485107422,160.04345337346268,149.3804359903009,149.9504420850254,141147500,157.3113555908203,161.4881134033203,161.82422790527343,164.9366455078125
2022-02-25,162.0089874267578,162.27432346013268,158.09756779697935,161.0163841306603,91974200,159.9353485107422,157.3113555908203,161.03211669921876,164.22217559814453
2022-02-28,162.2743377685547,162.569170605232,159.63069449285575,160.249841950296,95056600,162.0089874267578,159.9353485107422,160.60362854003907,163.8762420654297
2022-03-01,160.3874053955078,163.72881873455478,159.1786074354802,161.86155436972356,83474400,162.2743377685547,162.0089874267578,160.38348693847655,163.31802825927736
2022-03-02,163.68954467773438,164.47576067919033,160.14175790506158,161.55694370851774,79724800,160.3874053955078,162.2743377685547,161.65912475585938,162.70576934814454
2022-03-03,163.365234375,165.99905580080062,162.69696050321116,165.56663623866746,76678400,163.68954467773438,160.3874053955078,162.34510192871093,162.08466491699218
2022-03-04,160.3579559326172,162.69694424174432,159.30640391691654,161.6552144893565,83737200,163.365234375,163.68954467773438,162.0148956298828,161.52350616455078
2022-03-07,156.5546417236328,162.17606497919274,156.29911294194886,160.54466966467405,96418800,160.3579559326172,163.365234375,160.87095642089844,160.73729248046874
2022-03-08,154.7266845703125,160.0729341178279,153.1149488975309,156.08290647641851,131148300,156.5546417236328,160.3579559326172,159.7388122558594,160.06114959716797
2022-03-09,160.14175415039062,160.59383321427086,156.6627682949814,158.69708659288594,91454900,154.7266845703125,156.5546417236328,159.0292541503906,160.344189453125
2022-03-10,155.78805541992188,157.62582286314418,153.291821624197,157.43909494191072,105342000,160.14175415039062,154.7266845703125,157.513818359375,159.92946014404296
2022-03-11,152.06338500976562,156.5349734862068,151.83735301963387,156.1909993742422,96970100,155.78805541992188,160.14175415039062,155.8549041748047,158.93489990234374
2022-03-14,148.02420043945312,151.4638812144724,147.51317294986788,148.8398979655987,108732100,152.06338500976562,155.78805541992188,154.14881591796876,157.5098861694336
2022-03-15,152.4171600341797,152.88889846379408,147.78834103669755,148.29936850838678,92964300,148.02420043945312,152.06338500976562,153.6869110107422,156.71286163330078
